account_id;district_id;frequency;date;Account_type
1593;16;POPLATEK MESICNE;1996-08-22;Salary account
1594;15;POPLATEK MESICNE;1997-04-06;NRI account
1596;70;POPLATEK MESICNE;1997-10-05;NRI account
1597;68;POPLATEK MESICNE;1995-07-04;Savings account
1598;15;POPLATEK MESICNE;1997-04-12;NRI account
1599;57;POPLATEK MESICNE;1995-11-10;NRI account
1600;1;POPLATEK MESICNE;1996-09-13;NRI account
1601;10;POPLATEK MESICNE;1993-02-09;Salary account
1602;33;POPLATEK MESICNE;1993-09-19;Salary account
1603;1;POPLATEK MESICNE;1993-05-09;Salary account
1604;54;POPLATEK MESICNE;1993-12-16;NRI account
1605;72;POPLATEK MESICNE;1993-12-16;Salary account
1606;23;POPLATEK MESICNE;1996-03-07;Savings account
1607;71;POPLATEK MESICNE;1996-04-20;NRI account
1608;26;POPLATEK MESICNE;1997-10-08;Salary account
1609;41;POPLATEK MESICNE;1996-07-05;NRI account
1610;52;POPLATEK MESICNE;1993-05-17;Savings account
1611;69;POPLATEK MESICNE;1996-02-11;Savings account
1612;66;POPLATEK MESICNE;1996-02-12;Savings account
1613;1;POPLATEK MESICNE;1995-09-13;Savings account
1614;63;POPLATEK MESICNE;1996-05-07;NRI account
1615;1;POPLATEK MESICNE;1997-10-20;Salary account
1616;22;POPLATEK MESICNE;1997-02-07;Salary account
1617;45;POPLATEK MESICNE;1993-06-01;NRI account
1618;6;POPLATEK MESICNE;1996-12-18;NRI account
1619;38;POPLATEK MESICNE;1997-02-24;Salary account
1620;17;POPLATEK MESICNE;1995-06-08;Savings account
1621;75;POPLATEK MESICNE;1993-12-01;Salary account
1622;19;POPLATEK MESICNE;1996-04-12;NRI account
1623;1;POPLATEK MESICNE;1996-02-04;Salary account
1624;53;POPLATEK MESICNE;1996-04-22;NRI account
1625;1;POPLATEK MESICNE;1995-01-17;NRI account
1626;3;POPLATEK MESICNE;1994-03-15;Salary account
1627;1;POPLATEK MESICNE;1994-01-20;Savings account
1628;60;POPLATEK MESICNE;1993-01-10;Salary account
1629;10;POPLATEK MESICNE;1995-11-02;NRI account
1630;72;POPLATEK MESICNE;1993-07-28;NRI account
1631;10;POPLATEK MESICNE;1996-09-27;Savings account
1632;18;POPLATEK TYDNE;1996-01-13;Savings account
1633;51;POPLATEK MESICNE;1995-02-22;NRI account
1634;77;POPLATEK MESICNE;1994-06-04;Salary account
1635;19;POPLATEK MESICNE;1993-12-29;Salary account
1636;53;POPLATEK MESICNE;1997-04-08;NRI account
1637;1;POPLATEK MESICNE;1993-01-08;NRI account
1638;6;POPLATEK TYDNE;1996-11-12;Savings account
1640;13;POPLATEK MESICNE;1995-09-01;NRI account
1641;50;POPLATEK MESICNE;1996-04-22;NRI account
1642;64;POPLATEK MESICNE;1995-05-27;Salary account
1644;1;POPLATEK MESICNE;1993-05-09;NRI account
1645;50;POPLATEK MESICNE;1996-10-16;NRI account
1646;1;POPLATEK TYDNE;1996-05-27;Salary account
1647;1;POPLATEK MESICNE;1997-07-09;Savings account
1648;40;POPLATEK MESICNE;1997-08-08;Salary account
1649;46;POPLATEK MESICNE;1993-01-26;Savings account
1650;39;POPLATEK MESICNE;1997-12-06;Savings account
1651;34;POPLATEK MESICNE;1997-01-23;NRI account
1652;74;POPLATEK MESICNE;1993-05-20;NRI account
1653;1;POPLATEK MESICNE;1994-09-19;NRI account
1654;30;POPLATEK MESICNE;1996-08-05;Savings account
1655;41;POPLATEK MESICNE;1996-04-15;NRI account
1656;47;POPLATEK MESICNE;1997-02-01;Salary account
1657;12;POPLATEK MESICNE;1997-11-04;Salary account
1658;73;POPLATEK MESICNE;1993-05-10;Salary account
1659;46;POPLATEK MESICNE;1996-12-25;Savings account
1660;1;POPLATEK MESICNE;1995-09-22;Savings account
1662;1;POPLATEK MESICNE;1997-08-11;Salary account
1663;55;POPLATEK MESICNE;1996-11-02;Savings account
1664;56;POPLATEK MESICNE;1993-11-15;Salary account
1665;73;POPLATEK MESICNE;1997-04-15;NRI account
1666;67;POPLATEK MESICNE;1993-10-30;Savings account
1667;56;POPLATEK MESICNE;1996-08-18;Savings account
1668;62;POPLATEK MESICNE;1997-03-07;NRI account
1669;39;POPLATEK MESICNE;1996-09-19;Savings account
1670;12;POPLATEK MESICNE;1996-01-02;Salary account
1671;6;POPLATEK MESICNE;1993-05-05;NRI account
1672;5;POPLATEK MESICNE;1996-05-08;Savings account
1673;53;POPLATEK MESICNE;1993-12-08;Savings account
1674;1;POPLATEK MESICNE;1995-09-15;NRI account
1675;36;POPLATEK MESICNE;1993-02-01;NRI account
1677;69;POPLATEK MESICNE;1997-01-08;Savings account
1678;1;POPLATEK MESICNE;1993-02-22;Savings account
1679;68;POPLATEK MESICNE;1996-09-05;Salary account
1680;59;POPLATEK MESICNE;1993-12-10;NRI account
1681;68;POPLATEK MESICNE;1997-07-11;NRI account
1682;49;POPLATEK MESICNE;1995-12-22;Salary account
1683;77;POPLATEK MESICNE;1996-11-01;Savings account
1684;32;POPLATEK TYDNE;1993-07-10;NRI account
1685;28;POPLATEK MESICNE;1995-12-13;NRI account
1686;11;POPLATEK MESICNE;1993-11-18;Salary account
1687;23;POPLATEK MESICNE;1997-04-18;NRI account
1688;70;POPLATEK MESICNE;1993-02-27;NRI account
1689;55;POPLATEK MESICNE;1993-09-07;NRI account
1690;16;POPLATEK MESICNE;1995-10-07;Savings account
1691;48;POPLATEK MESICNE;1995-11-08;Savings account
1692;56;POPLATEK MESICNE;1995-03-29;Savings account
1693;1;POPLATEK PO OBRATU;1997-04-29;Savings account
1694;6;POPLATEK TYDNE;1993-08-29;NRI account
1695;76;POPLATEK MESICNE;1993-01-03;Savings account
1696;43;POPLATEK MESICNE;1995-06-09;NRI account
1697;63;POPLATEK MESICNE;1997-05-17;Savings account
1698;68;POPLATEK MESICNE;1996-03-14;NRI account
1699;53;POPLATEK MESICNE;1993-01-14;Salary account
1700;64;POPLATEK MESICNE;1995-11-18;NRI account
1701;1;POPLATEK MESICNE;1993-08-10;Savings account
1702;56;POPLATEK MESICNE;1995-02-27;Salary account
1703;72;POPLATEK MESICNE;1997-11-02;Savings account
1704;70;POPLATEK MESICNE;1995-09-22;Savings account
1705;70;POPLATEK MESICNE;1993-09-15;Salary account
1706;1;POPLATEK MESICNE;1995-01-05;Savings account
1707;75;POPLATEK MESICNE;1997-01-13;NRI account
1708;22;POPLATEK MESICNE;1994-11-21;Salary account
1709;24;POPLATEK MESICNE;1996-04-23;Savings account
1710;74;POPLATEK MESICNE;1997-05-25;Salary account
1711;63;POPLATEK MESICNE;1996-01-05;NRI account
1712;44;POPLATEK MESICNE;1996-11-25;Savings account
1713;43;POPLATEK MESICNE;1993-03-03;Savings account
1714;72;POPLATEK MESICNE;1994-09-08;Savings account
1715;60;POPLATEK MESICNE;1996-05-26;Savings account
1716;46;POPLATEK MESICNE;1996-05-02;Savings account
1717;67;POPLATEK MESICNE;1997-12-02;NRI account
1718;71;POPLATEK MESICNE;1997-09-23;Salary account
1719;1;POPLATEK MESICNE;1993-09-06;Savings account
1720;35;POPLATEK MESICNE;1995-05-16;Salary account
1721;68;POPLATEK MESICNE;1993-03-25;Savings account
1722;32;POPLATEK MESICNE;1996-03-11;NRI account
1723;70;POPLATEK MESICNE;1997-11-04;Salary account
1724;48;POPLATEK MESICNE;1997-06-07;Savings account
1725;72;POPLATEK PO OBRATU;1995-07-03;NRI account
1726;48;POPLATEK MESICNE;1993-01-03;NRI account
1727;9;POPLATEK MESICNE;1997-10-11;Savings account
1728;74;POPLATEK MESICNE;1995-06-23;Savings account
1729;53;POPLATEK MESICNE;1997-09-08;NRI account
1730;1;POPLATEK MESICNE;1993-01-09;NRI account
1731;33;POPLATEK MESICNE;1993-01-14;NRI account
1732;51;POPLATEK MESICNE;1996-02-20;Salary account
1733;18;POPLATEK MESICNE;1996-04-20;NRI account
1734;37;POPLATEK MESICNE;1997-04-10;Salary account
1735;42;POPLATEK MESICNE;1996-12-04;Salary account
1736;74;POPLATEK MESICNE;1997-02-26;NRI account
1737;77;POPLATEK MESICNE;1996-02-13;Salary account
1738;15;POPLATEK MESICNE;1996-08-06;Savings account
1739;3;POPLATEK MESICNE;1996-07-08;Savings account
1740;57;POPLATEK MESICNE;1997-03-13;NRI account
1741;21;POPLATEK MESICNE;1995-05-10;Salary account
1742;68;POPLATEK MESICNE;1995-10-08;NRI account
1743;51;POPLATEK MESICNE;1993-06-04;NRI account
1744;76;POPLATEK MESICNE;1996-02-07;NRI account
1745;53;POPLATEK MESICNE;1996-10-19;Salary account
1746;1;POPLATEK MESICNE;1997-03-11;Salary account
1747;30;POPLATEK MESICNE;1997-08-14;Salary account
1749;64;POPLATEK MESICNE;1995-10-14;NRI account
1750;1;POPLATEK MESICNE;1993-01-26;NRI account
1751;53;POPLATEK MESICNE;1996-10-04;NRI account
1752;68;POPLATEK MESICNE;1996-05-08;Salary account
1753;71;POPLATEK MESICNE;1997-06-14;NRI account
1754;52;POPLATEK MESICNE;1996-12-01;Savings account
1756;38;POPLATEK MESICNE;1995-10-26;Salary account
1757;75;POPLATEK MESICNE;1995-03-27;Salary account
1758;21;POPLATEK MESICNE;1996-07-08;NRI account
1759;39;POPLATEK MESICNE;1996-01-25;NRI account
1760;53;POPLATEK MESICNE;1995-11-11;Savings account
1761;24;POPLATEK MESICNE;1993-08-24;NRI account
1762;28;POPLATEK MESICNE;1993-12-11;NRI account
1763;73;POPLATEK MESICNE;1996-03-06;Salary account
1764;68;POPLATEK MESICNE;1997-09-04;Savings account
1765;18;POPLATEK MESICNE;1996-07-21;Salary account
1766;28;POPLATEK MESICNE;1994-09-03;NRI account
1767;21;POPLATEK MESICNE;1993-10-20;NRI account
1768;15;POPLATEK MESICNE;1993-12-20;Salary account
1769;39;POPLATEK MESICNE;1995-01-25;NRI account
1770;65;POPLATEK MESICNE;1994-02-08;Savings account
1771;69;POPLATEK MESICNE;1993-03-28;Salary account
1772;31;POPLATEK TYDNE;1995-02-20;Savings account
1773;33;POPLATEK MESICNE;1993-04-19;NRI account
1774;61;POPLATEK MESICNE;1996-09-10;Salary account
1775;17;POPLATEK MESICNE;1993-02-27;Salary account
1776;36;POPLATEK MESICNE;1997-07-27;Savings account
1777;60;POPLATEK MESICNE;1996-10-10;NRI account
1778;15;POPLATEK MESICNE;1995-02-25;NRI account
1779;33;POPLATEK MESICNE;1993-08-15;NRI account
1780;1;POPLATEK MESICNE;1993-04-02;Savings account
1781;10;POPLATEK MESICNE;1996-06-23;Savings account
1782;8;POPLATEK MESICNE;1993-05-12;Salary account
1783;70;POPLATEK MESICNE;1997-09-11;Salary account
1784;59;POPLATEK MESICNE;1993-05-08;Savings account
1785;52;POPLATEK MESICNE;1996-10-25;NRI account
1786;1;POPLATEK MESICNE;1993-05-25;NRI account
1787;30;POPLATEK TYDNE;1993-03-22;Salary account
1788;1;POPLATEK MESICNE;1994-01-04;Salary account
1789;46;POPLATEK MESICNE;1993-10-23;NRI account
1790;70;POPLATEK MESICNE;1997-09-08;NRI account
1791;1;POPLATEK MESICNE;1996-02-03;Savings account
1792;7;POPLATEK MESICNE;1993-12-16;Salary account
1793;56;POPLATEK MESICNE;1995-06-10;Savings account
1794;74;POPLATEK MESICNE;1997-07-23;Salary account
1795;53;POPLATEK MESICNE;1997-08-21;Savings account
1796;18;POPLATEK MESICNE;1995-10-14;NRI account
1797;24;POPLATEK MESICNE;1994-08-01;Salary account
1798;46;POPLATEK MESICNE;1997-11-28;Savings account
1799;9;POPLATEK MESICNE;1996-09-13;Savings account
1800;51;POPLATEK MESICNE;1996-03-14;Savings account
1801;46;POPLATEK MESICNE;1993-02-13;Salary account
1802;75;POPLATEK MESICNE;1995-03-10;Salary account
1803;24;POPLATEK MESICNE;1995-07-29;Salary account
1804;20;POPLATEK TYDNE;1993-09-23;Salary account
1805;1;POPLATEK MESICNE;1993-02-02;NRI account
1806;40;POPLATEK MESICNE;1993-01-19;NRI account
1807;21;POPLATEK MESICNE;1997-10-15;NRI account
1808;28;POPLATEK MESICNE;1997-05-16;Salary account
1809;1;POPLATEK TYDNE;1993-11-12;NRI account
1810;50;POPLATEK MESICNE;1995-09-03;Salary account
1811;40;POPLATEK MESICNE;1993-09-22;Salary account
1812;31;POPLATEK MESICNE;1996-10-08;NRI account
1813;47;POPLATEK MESICNE;1994-02-11;Savings account
1814;17;POPLATEK MESICNE;1997-09-23;NRI account
1815;66;POPLATEK MESICNE;1993-04-17;NRI account
1816;44;POPLATEK MESICNE;1993-10-08;Salary account
1817;10;POPLATEK MESICNE;1996-12-16;Savings account
1818;54;POPLATEK MESICNE;1997-02-25;Salary account
1819;55;POPLATEK TYDNE;1996-10-21;Savings account
1820;10;POPLATEK MESICNE;1994-04-22;Savings account
1821;70;POPLATEK MESICNE;1995-04-07;Savings account
1822;30;POPLATEK MESICNE;1993-05-05;NRI account
1823;3;POPLATEK MESICNE;1996-09-28;Salary account
1824;52;POPLATEK MESICNE;1994-01-17;Savings account
1825;3;POPLATEK MESICNE;1995-12-05;Salary account
1826;5;POPLATEK MESICNE;1994-05-22;NRI account
1827;10;POPLATEK MESICNE;1993-09-06;Savings account
1828;1;POPLATEK MESICNE;1994-09-28;Savings account
1829;43;POPLATEK MESICNE;1993-02-27;Salary account
1830;10;POPLATEK MESICNE;1993-02-08;NRI account
1831;1;POPLATEK MESICNE;1993-09-21;Salary account
1832;70;POPLATEK MESICNE;1996-04-01;NRI account
1833;54;POPLATEK MESICNE;1997-11-15;Salary account
1834;62;POPLATEK MESICNE;1993-08-03;Salary account
1835;74;POPLATEK MESICNE;1994-12-24;Salary account
1836;42;POPLATEK MESICNE;1996-02-15;Salary account
1837;23;POPLATEK MESICNE;1993-06-24;NRI account
1838;68;POPLATEK MESICNE;1994-05-26;Salary account
1839;5;POPLATEK MESICNE;1997-06-22;Salary account
1840;21;POPLATEK MESICNE;1997-01-22;Savings account
1841;36;POPLATEK MESICNE;1997-06-12;NRI account
1843;12;POPLATEK MESICNE;1993-01-30;Salary account
1844;44;POPLATEK MESICNE;1993-01-06;Savings account
1845;47;POPLATEK MESICNE;1997-08-20;NRI account
1846;6;POPLATEK MESICNE;1995-06-17;Savings account
1847;47;POPLATEK MESICNE;1996-04-04;Salary account
1848;1;POPLATEK MESICNE;1994-08-04;Salary account
1851;55;POPLATEK MESICNE;1993-05-23;Salary account
1852;35;POPLATEK MESICNE;1993-07-05;Salary account
1853;7;POPLATEK MESICNE;1997-01-29;Salary account
1854;32;POPLATEK MESICNE;1997-02-02;Savings account
1855;34;POPLATEK MESICNE;1996-10-27;NRI account
1856;26;POPLATEK MESICNE;1994-06-19;Savings account
1857;37;POPLATEK MESICNE;1997-08-18;Savings account
1858;72;POPLATEK MESICNE;1995-02-18;NRI account
1859;50;POPLATEK MESICNE;1996-02-02;Salary account
1860;70;POPLATEK MESICNE;1997-01-02;Savings account
1861;54;POPLATEK MESICNE;1993-07-02;Salary account
1862;19;POPLATEK TYDNE;1995-04-15;Salary account
1863;62;POPLATEK MESICNE;1997-04-01;NRI account
1865;1;POPLATEK MESICNE;1994-05-04;NRI account
1866;4;POPLATEK MESICNE;1997-11-17;Savings account
1867;52;POPLATEK MESICNE;1995-11-15;Savings account
1868;16;POPLATEK TYDNE;1997-11-29;Savings account
1869;1;POPLATEK MESICNE;1996-06-14;Savings account
1870;10;POPLATEK MESICNE;1994-06-25;Savings account
1871;48;POPLATEK MESICNE;1994-05-10;NRI account
1872;61;POPLATEK MESICNE;1997-09-17;NRI account
1874;9;POPLATEK MESICNE;1993-03-27;Savings account
1875;44;POPLATEK MESICNE;1993-08-21;NRI account
1876;1;POPLATEK MESICNE;1997-09-20;Savings account
1877;76;POPLATEK MESICNE;1993-12-13;NRI account
1878;52;POPLATEK TYDNE;1994-09-13;NRI account
1879;10;POPLATEK MESICNE;1994-05-13;Salary account
1880;76;POPLATEK MESICNE;1994-02-25;Salary account
1881;60;POPLATEK MESICNE;1997-08-17;Savings account
1882;1;POPLATEK MESICNE;1993-12-21;Savings account
1884;54;POPLATEK MESICNE;1996-12-24;NRI account
1885;47;POPLATEK MESICNE;1996-08-13;Salary account
1886;32;POPLATEK MESICNE;1996-03-05;Salary account
1887;68;POPLATEK MESICNE;1993-05-09;Salary account
1888;6;POPLATEK MESICNE;1996-10-21;Salary account
1889;59;POPLATEK MESICNE;1995-02-06;NRI account
1890;1;POPLATEK TYDNE;1997-07-20;NRI account
1891;32;POPLATEK MESICNE;1993-04-10;Salary account
1892;28;POPLATEK MESICNE;1993-07-13;Salary account
1893;48;POPLATEK MESICNE;1996-07-20;Salary account
1894;6;POPLATEK MESICNE;1996-08-29;Salary account
1895;35;POPLATEK MESICNE;1996-07-12;Salary account
1896;74;POPLATEK MESICNE;1993-10-05;Salary account
1897;61;POPLATEK PO OBRATU;1996-03-05;Savings account
1898;70;POPLATEK MESICNE;1993-04-01;Salary account
1899;26;POPLATEK MESICNE;1996-11-05;NRI account
1900;27;POPLATEK MESICNE;1996-07-27;Savings account
1901;15;POPLATEK MESICNE;1995-12-01;Salary account
1902;50;POPLATEK TYDNE;1993-07-17;Salary account
1903;11;POPLATEK MESICNE;1996-07-05;NRI account
1904;70;POPLATEK MESICNE;1996-05-18;Savings account
1905;34;POPLATEK MESICNE;1996-05-25;Salary account
1906;1;POPLATEK MESICNE;1996-08-01;Savings account
1907;1;POPLATEK MESICNE;1997-03-25;Savings account
1908;20;POPLATEK MESICNE;1994-09-13;Savings account
1909;14;POPLATEK MESICNE;1993-01-12;NRI account
1910;60;POPLATEK MESICNE;1996-09-06;NRI account
1911;68;POPLATEK MESICNE;1994-08-21;Salary account
1912;64;POPLATEK MESICNE;1993-08-15;NRI account
1913;48;POPLATEK MESICNE;1996-06-06;NRI account
1914;27;POPLATEK MESICNE;1995-01-24;Salary account
1915;2;POPLATEK MESICNE;1997-04-14;Salary account
1916;72;POPLATEK MESICNE;1996-02-16;Savings account
1917;73;POPLATEK MESICNE;1995-12-13;NRI account
1918;24;POPLATEK MESICNE;1994-04-10;NRI account
1919;18;POPLATEK MESICNE;1994-12-04;Salary account
1920;40;POPLATEK MESICNE;1996-04-08;Salary account
1921;42;POPLATEK MESICNE;1997-06-27;NRI account
1922;60;POPLATEK MESICNE;1996-02-09;NRI account
1924;66;POPLATEK MESICNE;1996-05-16;Salary account
1925;12;POPLATEK MESICNE;1993-08-03;NRI account
1926;37;POPLATEK MESICNE;1993-01-06;Savings account
1927;42;POPLATEK MESICNE;1995-08-04;Savings account
1928;70;POPLATEK MESICNE;1997-03-02;NRI account
1929;1;POPLATEK MESICNE;1997-07-06;NRI account
1930;3;POPLATEK MESICNE;1993-06-27;Savings account
1931;20;POPLATEK MESICNE;1993-11-23;NRI account
1932;35;POPLATEK MESICNE;1996-04-03;Savings account
1933;35;POPLATEK MESICNE;1997-04-04;NRI account
1934;46;POPLATEK MESICNE;1994-10-05;NRI account
1935;38;POPLATEK MESICNE;1996-08-15;NRI account
1936;70;POPLATEK MESICNE;1995-07-18;Savings account
1937;36;POPLATEK MESICNE;1993-05-18;Salary account
1938;1;POPLATEK MESICNE;1994-06-25;NRI account
1939;6;POPLATEK TYDNE;1996-04-19;Savings account
1940;52;POPLATEK MESICNE;1993-12-22;Savings account
1941;60;POPLATEK MESICNE;1993-11-15;Salary account
1943;9;POPLATEK MESICNE;1996-11-26;NRI account
1944;72;POPLATEK MESICNE;1993-02-12;Salary account
1945;56;POPLATEK MESICNE;1995-11-09;Salary account
1946;46;POPLATEK MESICNE;1997-09-16;Savings account
1947;35;POPLATEK MESICNE;1993-11-12;Salary account
1948;64;POPLATEK MESICNE;1996-04-08;Salary account
1949;41;POPLATEK MESICNE;1994-05-04;NRI account
1950;70;POPLATEK MESICNE;1997-08-01;Salary account
1951;23;POPLATEK MESICNE;1997-08-07;NRI account
1952;70;POPLATEK MESICNE;1993-11-28;Savings account
1953;9;POPLATEK TYDNE;1997-05-15;NRI account
1954;72;POPLATEK MESICNE;1996-06-05;NRI account
1955;49;POPLATEK MESICNE;1995-01-07;Savings account
1956;63;POPLATEK MESICNE;1997-05-23;NRI account
1957;33;POPLATEK MESICNE;1996-09-18;NRI account
1958;40;POPLATEK MESICNE;1994-10-24;Salary account
1959;62;POPLATEK MESICNE;1993-12-24;Savings account
1960;31;POPLATEK MESICNE;1997-12-04;NRI account
1961;13;POPLATEK MESICNE;1995-08-30;NRI account
1962;77;POPLATEK MESICNE;1996-02-24;Savings account
1963;42;POPLATEK MESICNE;1996-02-03;NRI account
1964;25;POPLATEK MESICNE;1996-02-12;Savings account
1965;57;POPLATEK PO OBRATU;1993-02-08;NRI account
1966;27;POPLATEK MESICNE;1993-02-12;NRI account
1967;26;POPLATEK TYDNE;1995-02-13;NRI account
1968;16;POPLATEK TYDNE;1997-10-14;NRI account
1969;5;POPLATEK MESICNE;1994-04-02;NRI account
1970;8;POPLATEK MESICNE;1993-12-08;Salary account
1971;41;POPLATEK MESICNE;1995-08-04;NRI account
1972;77;POPLATEK MESICNE;1993-01-02;NRI account
1973;71;POPLATEK MESICNE;1996-06-05;Savings account
1974;42;POPLATEK MESICNE;1995-06-01;Savings account
1975;19;POPLATEK MESICNE;1994-09-07;NRI account
1976;26;POPLATEK MESICNE;1997-03-25;Salary account
1977;41;POPLATEK MESICNE;1996-02-03;NRI account
1978;57;POPLATEK TYDNE;1993-06-11;Salary account
1979;26;POPLATEK MESICNE;1993-01-11;Salary account
1980;49;POPLATEK MESICNE;1996-03-16;NRI account
1981;64;POPLATEK MESICNE;1993-10-08;Savings account
1982;6;POPLATEK MESICNE;1997-05-08;NRI account
1983;54;POPLATEK MESICNE;1997-12-25;NRI account
1984;73;POPLATEK MESICNE;1993-11-07;Savings account
1985;20;POPLATEK MESICNE;1996-07-29;Salary account
1986;46;POPLATEK MESICNE;1995-04-04;Salary account
1987;54;POPLATEK MESICNE;1994-03-17;NRI account
1988;72;POPLATEK MESICNE;1996-12-30;Salary account
1989;48;POPLATEK MESICNE;1994-09-21;Salary account
1990;1;POPLATEK MESICNE;1993-06-09;Salary account
1991;1;POPLATEK MESICNE;1996-11-16;NRI account
1992;48;POPLATEK MESICNE;1997-09-27;NRI account
1993;68;POPLATEK MESICNE;1994-10-30;Savings account
1994;42;POPLATEK MESICNE;1995-07-19;Savings account
1995;54;POPLATEK MESICNE;1997-07-18;Savings account
1996;6;POPLATEK TYDNE;1996-05-08;Savings account
1997;74;POPLATEK MESICNE;1996-09-05;Savings account
1998;1;POPLATEK MESICNE;1993-06-17;NRI account
1999;70;POPLATEK MESICNE;1993-06-06;Salary account
2000;5;POPLATEK MESICNE;1997-08-06;Salary account
2001;75;POPLATEK MESICNE;1994-05-19;NRI account
2002;1;POPLATEK MESICNE;1993-04-08;Savings account
2003;32;POPLATEK MESICNE;1995-11-27;NRI account
2004;42;POPLATEK MESICNE;1996-08-04;Savings account
2005;16;POPLATEK MESICNE;1997-05-11;Salary account
2006;25;POPLATEK MESICNE;1997-06-16;Savings account
2007;45;POPLATEK MESICNE;1997-09-29;Savings account
2008;52;POPLATEK MESICNE;1993-04-16;NRI account
2009;17;POPLATEK MESICNE;1994-04-14;Salary account
